SOM Class,FBGN,NAME,SYMBOL,Day9.Day2_FoldChange,Day9.Day2_P.Value,Day9.Day2_adj.P.Val,Day9.Day2_Flag,Day16_FoldChange,Day16_P.Value,Day16_adj.P.Val,Day16_Flag,Day23_FoldChange,Day23_P.Value,Day23_adj.P.Val,Day23_Flag,Day30_FoldChange,Day30_P.Value,Day30_adj.P.Val,Day30_Flag,Day37_FoldChange,Day37_P.Value,Day37_adj.P.Val,Day37_Flag,Day44_FoldChange,Day44_P.Value,Day44_adj.P.Val,Day44_Flag,Day51_FoldChange,Day51_P.Value,Day51_adj.P.Val,Day51_Flag,Day58_FoldChange,Day58_P.Value,Day58_adj.P.Val,Day58_Flag,Day65_FoldChange,Day65_P.Value,Day65_adj.P.Val,Day65_Flag,Day72_FoldChange,Day72_P.Value,Day72_adj.P.Val,Day72_Flag,Day79_FoldChange,Day79_P.Value,Day79_adj.P.Val,Day79_Flag,SOM Class
4,FBgn0032213,CG5390,CG5390,1.13,0.333842,0.999395,0,-1.02,0.857771,0.996946,0,1.07,0.58182,0.883217,0,1.03,0.83355,0.976126,0,-1.08,0.538218,0.924097,0,1.57,0.000731,0.014219,1,1.44,0.004946,0.064945,0,1.22,0.114436,0.4136,0,-1.19,0.167506,0.437834,0,-1.21,0.142154,0.378924,0,-1.03,0.81643,0.942219,0,4
4,FBgn0037168,CG12377,CG12377,-1.26,0.141574,0.999395,0,1.2,0.252116,0.964139,0,1.18,0.298736,0.735412,0,-1.1,0.534888,0.906244,0,1.1,0.531367,0.924097,0,1.77,0.001416,0.023864,1,1.02,0.894504,0.979325,0,1.29,0.184254,0.527274,0,1.07,0.810083,0.927654,0,1.22,0.291556,0.561786,0,-1.04,0.830437,0.947109,0,4
4,FBgn0029968,Ionotropic receptor 7g,Ir7g,-1.01,0.912985,0.999395,0,-1.28,0.073015,0.868144,0,-1.06,0.712612,0.927087,0,-1.47,0.011191,0.154855,0,1.2,0.225982,0.749803,0,1.53,0.00257,0.037581,1,1.03,0.817184,0.964743,0,-1.02,0.926151,0.97937,0,-1.03,0.848286,0.944427,0,-1.1,0.478272,0.721717,0,-1.04,0.785189,0.931502,0,4
4,FBgn0032626,CG12620,CG12620,-1.1,0.539917,0.999395,0,-1.06,0.717135,0.988335,0,-1.2,0.340781,0.765584,0,1.12,0.507775,0.895211,0,1.13,0.43145,0.893136,0,1.6,0.002814,0.040032,1,1.17,0.307334,0.73622,0,1.06,0.690103,0.891189,0,-1.02,0.899773,0.964414,0,-1.19,0.260134,0.52851,0,-1.04,0.802266,0.936946,0,4
4,FBgn0029990,CG2233,CG2233,1.08,0.646205,0.999395,0,1.14,0.418147,0.97412,0,1.53,0.009531,0.163977,0,1.47,0.017366,0.207723,0,1.09,0.601917,0.942532,0,1.8,0.000458,0.00972,1,1.49,0.014828,0.141756,0,1.24,0.178913,0.519508,0,-1.08,0.622161,0.832059,0,-1.29,0.116784,0.335621,0,-1.04,0.805201,0.938581,0,4
4,FBgn0038449,CG17562,CG17562,1.98,0.000312,0.292763,0,1.27,0.213822,0.957756,0,1.12,0.498973,0.849612,0,1.1,0.523654,0.901824,0,1.11,0.661868,0.958072,0,2.44,0.000645,0.012999,1,-1.07,0.600992,0.90238,0,-1.01,0.967812,0.989772,0,-1.02,0.926879,0.975009,0,-1.02,0.923725,0.970797,0,-1.06,0.825032,0.944544,0,4
4,FBgn0032382,CG14935,CG14935,1.14,0.325712,0.999395,0,1.17,0.228089,0.958634,0,1.02,0.899393,0.98319,0,-1.18,0.209416,0.692689,0,1.06,0.69517,0.96324,0,1.52,0.001837,0.02899,1,1.25,0.09311,0.435751,0,1.28,0.062244,0.303021,0,1.02,0.863152,0.950502,0,-1.1,0.440027,0.694234,0,-1.07,0.590277,0.851068,0,4
4,FBgn0052376,CG32376,CG32376,-1.13,0.46606,0.999395,0,-1.11,0.563725,0.984159,0,1.16,0.358396,0.774574,0,1.24,0.238627,0.727797,0,1.07,0.671775,0.959016,0,1.72,0.001545,0.025418,1,1.24,0.194312,0.615772,0,-1.06,0.743409,0.913545,0,1.24,0.18591,0.463452,0,1.13,0.490421,0.730905,0,-1.08,0.645615,0.874278,0,4
4,FBgn0039486,CG6074,CG6074,1.29,0.135544,0.999395,0,1.05,0.789885,0.99325,0,1.17,0.352073,0.770332,0,1.3,0.1166,0.562256,0,-1.06,0.730429,0.969176,0,1.65,0.003788,0.049938,1,1.5,0.018117,0.160692,0,1.16,0.369864,0.713656,0,1,0.993396,0.998012,0,-1.02,0.8945,0.958696,0,-1.1,0.574917,0.842961,0,4
4,FBgn0038450,CG17560,CG17560,1.47,0.018482,0.957371,0,1.06,0.710131,0.988335,0,-1.01,0.954636,0.989499,0,-1.13,0.452951,0.869331,0,-1.08,0.624238,0.947646,0,1.67,0.002013,0.031137,1,1.33,0.077118,0.396248,0,1.1,0.53636,0.820049,0,-1.14,0.4112,0.691732,0,-1.23,0.194209,0.451575,0,-1.16,0.338612,0.691479,0,4
4,FBgn0051446,CG31446,CG31446,1.06,0.680137,0.999395,0,1.09,0.559033,0.984159,0,1.44,0.017176,0.22453,0,1.01,0.938131,0.993774,0,1.08,0.610436,0.94442,0,1.71,0.000699,0.013697,1,1.43,0.020889,0.176582,0,1.05,0.732159,0.907585,0,1.09,0.560115,0.794192,0,-1.27,0.11792,0.337715,0,-1.25,0.142884,0.461541,0,4
4,FBgn0032221,CG5375,CG5375,1.06,0.824354,0.999395,0,-1.24,0.287141,0.968665,0,1.25,0.259473,0.706309,0,-1.27,0.231837,0.719641,0,1.14,0.517111,0.919943,0,1.83,0.003644,0.048534,1,1.21,0.348704,0.766562,0,-1.06,0.786694,0.931295,0,-1.15,0.518997,0.768181,0,-1.21,0.347664,0.615287,0,-1.39,0.130181,0.437542,0,4
7,FBgn0037724,Frost,Fst,-1.4,0.160272,0.999395,0,1.04,0.856288,0.996946,0,1.4,0.198186,0.644042,0,-1.02,0.93855,0.993977,0,1.93,0.007468,0.109814,0,2.6,0.000168,0.004261,1,1.99,0.005278,0.067863,0,1.47,0.107087,0.400848,0,1.17,0.501952,0.756843,0,1.18,0.483406,0.724754,0,1.7,0.030062,0.179122,0,7
7,FBgn0046999,CG6429,CG6429,-1.06,0.73374,0.999395,0,1.25,0.228528,0.958634,0,1.08,0.656592,0.909572,0,1.23,0.255259,0.742871,0,1.07,0.722683,0.967638,0,1.84,0.001361,0.023212,1,1.66,0.007038,0.084108,0,1.65,0.026985,0.180276,0,1.16,0.445344,0.716003,0,1.11,0.56258,0.782691,0,1.63,0.009192,0.075369,0,7
7,FBgn0053469,CG33469,CG33469,-1.13,0.611053,0.999395,0,1.11,0.655875,0.988335,0,1.26,0.280828,0.724245,0,1.5,0.082679,0.484396,0,1.13,0.574352,0.935166,0,2.6,0.000124,0.003299,1,1.56,0.040437,0.272751,0,1.69,0.015302,0.126747,0,1.34,0.171645,0.443887,0,1.22,0.342047,0.60939,0,1.54,0.043945,0.230839,0,7
7,FBgn0051664,CG31664,CG31664,-1.02,0.89513,0.999395,0,-1.16,0.440668,0.974172,0,1.02,0.893134,0.981082,0,1.33,0.094709,0.516237,0,1.26,0.223325,0.747653,0,2.03,0.000108,0.002969,1,1.14,0.434137,0.825542,0,1.28,0.156231,0.484234,0,1.31,0.153776,0.417194,0,1.24,0.211199,0.472921,0,1.49,0.022644,0.147357,0,7
7,FBgn0047351,CG31468,CG31468,-1.19,0.067786,0.999395,0,-1.02,0.801132,0.99325,0,1.12,0.227379,0.674481,0,1.27,0.013128,0.173783,0,1.28,0.010016,0.133807,0,1.58,7.00E-06,0.000311,1,1.37,0.001364,0.02525,0,1.47,0.000121,0.003036,0,1.34,0.002714,0.032343,0,1.39,0.00073,0.00986,0,1.45,0.000204,0.003722,0,7
7,FBgn0033968,CG10200,CG10200,1.09,0.568013,0.999395,0,1.15,0.337748,0.969629,0,1.22,0.171585,0.608413,0,1.22,0.178143,0.660254,0,1.15,0.351721,0.858135,0,1.63,0.003274,0.044876,1,1.56,0.00373,0.053124,0,1.4,0.024349,0.16908,0,1.22,0.172382,0.44483,0,1.11,0.463156,0.711403,0,1.41,0.022425,0.14629,0,7
7,FBgn0050048,CG30048,CG30048,-1.71,0.02456,0.964922,0,-1.17,0.60381,0.988335,0,1.1,0.713433,0.927229,0,1.02,0.951578,0.995382,0,1.43,0.097452,0.52978,0,2.92,0.00016,0.004108,1,-1.04,0.872541,0.975219,0,1.15,0.65635,0.877247,0,1.17,0.456691,0.724008,0,1.31,0.295701,0.565694,0,1.4,0.147544,0.468242,0,7
7,FBgn0031937,CG13795,CG13795,1.09,0.423023,0.999395,0,1.21,0.075223,0.872736,0,1.45,0.000878,0.034442,0,1.31,0.013886,0.179137,0,1.12,0.278311,0.812407,0,1.58,6.10E-05,0.001833,1,1.37,0.004681,0.062263,0,1.36,0.004893,0.055737,0,1.23,0.055154,0.239684,0,1.19,0.104886,0.315426,0,1.4,0.002348,0.027357,0,7
7,FBgn0033205,CG2064,CG2064,-1.11,0.391642,0.999395,0,1.22,0.104508,0.918218,0,1.43,0.003845,0.092409,0,1.2,0.125002,0.57837,0,1.28,0.041663,0.330912,0,1.63,0.000123,0.003295,1,1.44,0.002949,0.044769,0,1.33,0.017785,0.139048,0,1.27,0.047656,0.219958,0,1.12,0.347815,0.61543,0,1.39,0.007724,0.066277,0,7
7,FBgn0037166,CG11426,CG11426,1.02,0.862525,0.999395,0,1.1,0.437414,0.974172,0,1.33,0.023334,0.265329,0,1.38,0.011819,0.160991,0,1.32,0.028013,0.258591,0,1.53,0.000997,0.018071,1,1.43,0.005065,0.06586,0,1.45,0.004018,0.048107,0,1.14,0.301448,0.596856,0,1.15,0.261182,0.529458,0,1.38,0.010931,0.085678,0,7
7,FBgn0052476,methuselah-like 14,mthl14,1.11,0.503184,0.999395,0,1.01,0.97016,0.99777,0,1.08,0.664186,0.911865,0,-1.01,0.966938,0.995382,0,-1.3,0.140516,0.620167,0,2.39,9.00E-06,0.000357,1,1.47,0.034454,0.247482,0,1.62,0.008698,0.085901,0,1.45,0.040351,0.199179,0,1.23,0.196409,0.453993,0,1.37,0.05756,0.272236,0,7
7,FBgn0030575,CG5321,CG5321,1.14,0.195429,0.999395,0,1.11,0.272906,0.964139,0,1.31,0.007161,0.135059,0,1.19,0.077048,0.4685,0,1.15,0.158692,0.653714,0,1.56,2.90E-05,0.00096,1,1.5,0.000118,0.003499,0,1.43,0.00056,0.010693,0,1.22,0.044509,0.210912,0,1.4,0.002687,0.027235,0,1.34,0.00397,0.040015,0,7
7,FBgn0015221,Ferritin 2 light chain homologue,Fer2LCH,1.02,0.800323,0.999395,0,1.13,0.179599,0.950325,0,1.2,0.04204,0.35431,0,1.19,0.054883,0.39187,0,1.11,0.227811,0.751838,0,1.56,5.00E-06,0.000228,1,1.41,0.000262,0.006642,0,1.28,0.00796,0.080486,0,1.18,0.063706,0.25838,0,1.11,0.255536,0.522968,0,1.32,0.003024,0.033209,0,7
7,FBgn0002930,necrotic,nec,1.16,0.124064,0.999395,0,-1.03,0.75635,0.989815,0,1.17,0.116298,0.539239,0,1.33,0.005211,0.097578,0,1.32,0.006531,0.100177,0,1.51,7.50E-05,0.002203,1,1.39,0.001417,0.025897,0,1.34,0.003828,0.04651,0,1.07,0.476019,0.736843,0,-1.02,0.818411,0.921828,0,1.31,0.006685,0.059534,0,7
7,FBgn0028988,Serine protease inhibitor 1,Spn1,1.45,0.013745,0.891494,0,1.23,0.157025,0.949363,0,1.08,0.606623,0.892727,0,1.11,0.492788,0.889309,0,-1.01,0.927467,0.991117,0,1.82,0.000135,0.003525,1,1.43,0.017282,0.156775,0,1.51,0.006386,0.068929,0,1.07,0.630679,0.835713,0,-1.07,0.655746,0.83948,0,1.31,0.068012,0.300393,0,7
7,FBgn0041182,Thiolester containing protein II,TepII,1.13,0.214967,0.999395,0,1,0.963741,0.99777,0,1.13,0.217257,0.664689,0,1.23,0.060379,0.413593,0,1.23,0.043442,0.341942,0,1.58,2.50E-05,0.000842,1,1.35,0.004137,0.057178,0,1.3,0.01,0.094776,0,1.4,0.001222,0.017422,0,1.27,0.018857,0.10843,0,1.31,0.009425,0.076855,0,7
7,FBgn0039670,CG7567,CG7567,1.02,0.853925,0.999395,0,-1.27,0.0242,0.599085,0,1.08,0.484379,0.844899,0,1.3,0.013394,0.175356,0,1.27,0.023057,0.227197,0,1.59,3.50E-05,0.001139,1,1.47,0.000433,0.010193,0,1.44,0.000863,0.015037,0,1.32,0.010223,0.082241,0,1.19,0.102622,0.31158,0,1.29,0.017837,0.123474,0,7
7,FBgn0030846,CG12992,CG12992,-1.04,0.750868,0.999395,0,1.03,0.824701,0.994557,0,1.16,0.326933,0.757274,0,1.2,0.173866,0.654675,0,1.34,0.03695,0.307952,0,1.62,0.000778,0.014931,1,1.43,0.010415,0.111154,0,1.33,0.041322,0.237092,0,1.16,0.281967,0.577757,0,1.34,0.033016,0.154668,0,1.28,0.073517,0.31503,0,7
7,FBgn0036106,CG6409,CG6409,1.28,0.087359,0.999395,0,1.37,0.03212,0.657655,0,1.3,0.073168,0.456474,0,1.42,0.015924,0.197101,0,1.4,0.022019,0.220276,0,1.66,0.000697,0.013692,1,1.51,0.004985,0.065361,0,1.43,0.014626,0.12302,0,1.19,0.223901,0.512481,0,1.02,0.894201,0.958696,0,1.27,0.096173,0.370948,0,7
7,FBgn0028858,CG10839,CG10839,1.2,0.377438,0.999395,0,1.12,0.415533,0.97412,0,1.05,0.753116,0.941484,0,1.19,0.234558,0.722265,0,1.35,0.039866,0.322681,0,2.12,3.00E-06,0.000128,1,1.36,0.054181,0.322986,0,1.38,0.045377,0.251894,0,1.11,0.502711,0.757419,0,1.29,0.082803,0.27504,0,1.26,0.108052,0.394002,0,7
7,FBgn0032283,CG7296,CG7296,1.16,0.410277,0.999395,0,1.39,0.078598,0.877797,0,1.68,0.005969,0.120555,0,1.59,0.013316,0.175042,0,1.3,0.191679,0.705379,0,1.93,0.000638,0.012929,1,1.54,0.02124,0.178747,0,1.56,0.018065,0.140099,0,1.01,0.940851,0.978312,0,-1.27,0.196876,0.454582,0,1.25,0.228136,0.57837,0,7
7,FBgn0003965,vermilion,v,1.44,0.008943,0.822654,0,1.21,0.161201,0.949455,0,1.01,0.961178,0.99089,0,1.16,0.283496,0.766845,0,-1.07,0.621964,0.947646,0,2.17,0,2.10E-05,1,1.5,0.003759,0.053413,0,1.37,0.023441,0.16524,0,1.17,0.280536,0.575835,0,-1.01,0.966822,0.988907,0,1.25,0.106336,0.39064,0,7
7,FBgn0034371,SP2637,SP2637,1.05,0.819872,0.999395,0,-1.06,0.770425,0.990997,0,1.24,0.279829,0.724245,0,-1.07,0.733844,0.957326,0,1.08,0.699488,0.963476,0,1.96,0.001281,0.02204,1,1.51,0.042752,0.280706,0,1.39,0.107444,0.401117,0,1.12,0.557832,0.79281,0,1.12,0.581442,0.794249,0,1.24,0.290954,0.644615,0,7
7,FBgn0052115,CG32115,CG32115,1.16,0.272692,0.999395,0,1.29,0.051316,0.769463,0,1.11,0.382695,0.787619,0,1.16,0.384274,0.832846,0,1.14,0.310647,0.833189,0,1.6,0.000244,0.005807,1,1.45,0.002953,0.044775,0,1.38,0.008393,0.083519,0,1.29,0.03517,0.182841,0,1.22,0.131584,0.360577,0,1.23,0.082517,0.336839,0,7
7,FBgn0038098,CG7381,CG7381,1.34,0.058588,0.999395,0,1.06,0.713023,0.988335,0,1.07,0.675224,0.915037,0,-1.15,0.351278,0.812429,0,1.27,0.117295,0.570419,0,1.59,0.003328,0.045386,1,1.53,0.006243,0.077125,0,1.56,0.004426,0.051848,0,1.34,0.05534,0.240291,0,1.41,0.025113,0.130014,0,1.19,0.241988,0.593317,0,7
7,FBgn0004228,midgut expression 1,mex1,-1.07,0.625624,0.999395,0,1.13,0.344143,0.969629,0,1.13,0.349484,0.769098,0,1.14,0.314983,0.792279,0,1.2,0.181002,0.688118,0,1.81,3.40E-05,0.001125,1,1.45,0.007344,0.086739,0,1.34,0.03339,0.207133,0,1.12,0.394735,0.678274,0,-1.1,0.458547,0.708213,0,1.17,0.236314,0.586969,0,7
7,FBgn0035744,,,-1.17,0.445041,0.999395,0,1.22,0.34037,0.969629,0,1.2,0.387505,0.790465,0,1.12,0.59544,0.923383,0,1.25,0.288162,0.817766,0,2.15,0.000473,0.009947,1,1.8,0.006003,0.075049,0,1.57,0.031762,0.200536,0,1.19,0.412783,0.692705,0,-1.5,0.054984,0.213945,0,1.12,0.571394,0.841653,0,7
7,FBgn0030774,spheroide,spheroide,-1.01,0.972224,0.999703,0,1.16,0.36633,0.972321,0,1.01,0.972719,0.994476,0,1.26,0.161073,0.635063,0,1.2,0.264209,0.797219,0,1.84,0.000403,0.008752,1,1.53,0.01059,0.11263,0,1.48,0.018351,0.141672,0,1.19,0.280946,0.576227,0,-1.13,0.457842,0.707706,0,1.11,0.525481,0.818612,0,7
7,FBgn0038631,CG7695,CG7695,1.02,0.914815,0.999395,0,1.37,0.063084,0.83345,0,1.36,0.068054,0.443736,0,1.39,0.048807,0.368715,0,1.49,0.017634,0.193817,0,1.79,0.000781,0.014959,1,1.54,0.010917,0.115251,0,1.37,0.063183,0.30512,0,1.09,0.5905,0.815606,0,-1.05,0.756722,0.894364,0,1.09,0.616861,0.86139,0,7
7,FBgn0028518,CG18480,CG18480,1.3,0.077159,0.999395,0,1.11,0.463455,0.977997,0,1.21,0.243008,0.688436,0,1.4,0.023258,0.245505,0,1.25,0.133782,0.60766,0,1.65,0.001123,0.019817,1,1.49,0.008324,0.094165,0,1.36,0.036824,0.219921,0,1.32,0.060804,0.251978,0,1,0.976602,0.992388,0,1.08,0.601459,0.855866,0,7
7,FBgn0033733,CG8834,CG8834,1.85,0.033401,0.973527,0,1.44,0.164986,0.949455,0,-1.06,0.814011,0.958538,0,-1.07,0.785156,0.967399,0,-1.13,0.629192,0.949045,0,2.87,0.000142,0.003697,1,2.27,0.005329,0.068406,0,1.51,0.114876,0.414618,0,1.19,0.540279,0.782258,0,-1.43,0.170817,0.41915,0,1.01,0.975362,0.995192,0,7
7,FBgn0034047,CG12970,CG12970,-1.34,0.12766,0.999395,0,1.25,0.292832,0.968665,0,1.55,0.064045,0.43463,0,1.05,0.794649,0.969442,0,1.1,0.646487,0.954216,0,2.03,0.000472,0.009947,1,1.28,0.291348,0.724239,0,1.64,0.019904,0.149032,0,-1.01,0.961324,0.984773,0,1.47,0.068504,0.244299,0,-1.02,0.940571,0.98344,0,7
7,FBgn0035259,CG13932,CG13932,-1.15,0.51606,0.999395,0,1.24,0.320959,0.968964,0,1.21,0.387039,0.790168,0,-1.02,0.913634,0.990273,0,-1.23,0.395563,0.877495,0,1.95,0.00336,0.045724,1,1.26,0.286371,0.720419,0,1.94,0.021821,0.157951,0,1.08,0.736428,0.891602,0,1.11,0.636988,0.829009,0,-1.11,0.666108,0.884507,0,7
2,FBgn0034871,CG3906,CG3906,1.34,0.092275,0.999395,0,-1.01,0.941539,0.997614,0,-1.09,0.604581,0.891797,0,-2.02,0.000115,0.005702,1,-2.52,1.00E-06,8.90E-05,1,-1.15,0.401999,0.809638,0,-1.19,0.305779,0.734819,0,-1.03,0.87228,0.963863,0,-1.34,0.088264,0.309323,0,-1.26,0.185295,0.43855,0,1.34,0.089743,0.354257,0,2
2,FBgn0003067,Phosphoenolpyruvate carboxykinase,Pepck,1.23,0.240592,0.999395,0,1.22,0.263174,0.964139,0,-1.4,0.05963,0.421387,0,-2.01,0.000218,0.009164,1,-1.76,0.00228,0.045204,1,-1.15,0.437785,0.825403,0,-1.2,0.296466,0.728508,0,-1.1,0.609074,0.855028,0,-1.38,0.073779,0.280054,0,-1.43,0.048729,0.198234,0,1.03,0.857916,0.955636,0,2
2,FBgn0038718,CG17752,CG17752,1.25,0.015818,0.938167,0,1.24,0.023665,0.591526,0,-1.07,0.459603,0.833647,0,-1.62,2.00E-06,0.000232,1,-1.75,0,1.00E-05,1,-1.46,0.000113,0.003077,0,-1.26,0.013755,0.135333,0,-1.3,0.00488,0.055732,0,-1.42,0.000272,0.00509,0,-1.45,0.000125,0.002373,0,-1.2,0.054606,0.264283,0,2
2,FBgn0033649,pyramus,pyr,1.09,0.456506,0.999395,0,-1.12,0.29154,0.968665,0,-1.29,0.025378,0.275467,0,-1.56,0.00016,0.007205,1,-1.6,6.80E-05,0.00267,1,-1.36,0.006936,0.077993,0,-1.31,0.017716,0.158608,0,-1.24,0.05649,0.28582,0,-1.33,0.011933,0.090668,0,-1.39,0.004179,0.038068,0,-1.32,0.013242,0.099124,0,2
2,FBgn0028996,onecut,onecut,1.1,0.453705,0.999395,0,-1.26,0.067409,0.8474,0,-1.29,0.064394,0.435645,0,-1.63,0.000598,0.019811,1,-1.52,0.001283,0.028632,1,-1,0.9937,0.998408,0,-1.36,0.014462,0.139989,0,-1.16,0.267877,0.621589,0,-1.38,0.010726,0.084582,0,-1.16,0.219759,0.482997,0,-1.47,0.006018,0.055049,0,2
7,FBgn0036394,CG9040,CG9040,1.08,0.710563,0.999395,0,-1.04,0.85241,0.996946,0,-1.08,0.722127,0.929913,0,2.16,0.001363,0.037833,1,2.05,0.00114,0.026151,1,1.47,0.073152,0.37709,0,1.19,0.445117,0.832416,0,1.34,0.209891,0.556928,0,1.46,0.077271,0.287823,0,1.69,0.025482,0.131407,0,1.35,0.152726,0.476408,0,7
2,FBgn0029095,arouser,aru,-1.09,0.232375,0.999395,0,-1.27,0.001492,0.159414,0,-1.72,0,0,1,-1.49,1.00E-06,0.000103,0,-1.51,0,3.60E-05,1,-1.46,2.00E-06,0.000109,0,-1.44,4.00E-06,0.000205,0,-1.45,3.00E-06,0.000125,0,-1.38,3.30E-05,0.000883,0,-1.37,5.00E-05,0.001097,0,-1.33,0.000211,0.003819,0,2
2,FBgn0025595,Gonadotropin-releasing hormone receptor,GRHR,1.21,0.077666,0.999395,0,-1.04,0.710051,0.988335,0,-1.62,2.20E-05,0.002172,1,-1.39,0.002518,0.059111,0,-1.56,8.40E-05,0.003202,1,-1.03,0.790312,0.952799,0,-1.19,0.100012,0.450028,0,-1.27,0.027342,0.18189,0,-1.32,0.009858,0.080436,0,-1.28,0.023201,0.123775,0,-1.34,0.007075,0.062168,0,2
2,FBgn0015777,nervana 2,nrv2,-1.01,0.940103,0.999703,0,-1.41,0.005693,0.321155,0,-1.54,0.000642,0.027925,1,-1.42,0.004935,0.09456,0,-1.58,0.000352,0.010215,1,-1.05,0.68058,0.918735,0,-1.12,0.329714,0.756781,0,-1.41,0.005485,0.061,0,-1.42,0.004904,0.05024,0,-1.5,0.001311,0.015835,0,-1.34,0.017293,0.120594,0,2
2,FBgn0030425,CG3775,CG3775,1.13,0.291502,0.999395,0,-1.18,0.143492,0.946789,0,-1.53,0.000391,0.020016,1,-1.47,0.001338,0.037508,0,-1.51,0.000579,0.015184,1,-1.27,0.040464,0.263448,0,-1.19,0.131526,0.515938,0,-1.26,0.043587,0.24519,0,-1.29,0.046292,0.215784,0,-1.41,0.00389,0.036032,0,-1.49,0.000833,0.01183,0,2
2,FBgn0050104,CG30104,CG30104,1.01,0.948266,0.999703,0,-1.24,0.189462,0.957756,0,-1.36,0.05659,0.410984,0,-1.26,0.151673,0.624391,0,-1.85,0.000307,0.009114,1,-1.13,0.446538,0.828499,0,-1.05,0.763161,0.951777,0,-1.22,0.208718,0.556171,0,-1.27,0.137555,0.394449,0,-1.44,0.026106,0.133113,0,-1.09,0.605751,0.857118,0,2
2,FBgn0034479,CG8654,CG8654,1.13,0.320063,0.999395,0,-1.06,0.626777,0.988335,0,-1.2,0.135056,0.568098,0,-1.48,0.001894,0.048447,0,-1.5,0.001403,0.030838,1,-1.31,0.028664,0.215058,0,-1.32,0.025928,0.203373,0,-1.3,0.033137,0.205757,0,-1.37,0.011905,0.090517,0,-1.14,0.340876,0.608331,0,-1.15,0.242202,0.593317,0,2
2,FBgn0004512,Multi drug resistance 49,Mdr49,1.02,0.901684,0.999395,0,-1.16,0.310185,0.968665,0,-1.14,0.3806,0.787445,0,-1.12,0.453301,0.86964,0,-1.62,0.001798,0.037629,1,-1.18,0.280125,0.711349,0,1.14,0.368632,0.780301,0,-1.24,0.159328,0.490713,0,-1.15,0.37996,0.666357,0,-1.13,0.405079,0.665175,0,-1.16,0.313555,0.668518,0,2
2,FBgn0051103,CG31103,CG31103,1.14,0.372027,0.999395,0,-1.41,0.021552,0.585326,0,-1.36,0.037413,0.338539,0,-1.51,0.006155,0.108385,0,-1.75,0.00027,0.008212,1,1.03,0.844582,0.96597,0,1.08,0.579112,0.895968,0,-1.27,0.130866,0.443746,0,-1.17,0.29112,0.586307,0,-1.23,0.193646,0.450845,0,-1.17,0.273715,0.62541,0,2
2,FBgn0035495,CG14989,CG14989,1.14,0.323129,0.999395,0,-1.23,0.120701,0.92673,0,-1.49,0.003605,0.088571,0,-1.44,0.007619,0.124263,0,-1.67,0.000268,0.008159,1,-1.05,0.695055,0.925072,0,-1.19,0.181627,0.598333,0,-1.21,0.146562,0.468684,0,-1.26,0.081414,0.297274,0,-1.3,0.049786,0.200774,0,-1.18,0.216383,0.564965,0,2
2,FBgn0039316,CG11893,CG11893,-1.16,0.493298,0.999395,0,-1.57,0.043524,0.740313,0,-1.39,0.170554,0.607581,0,1.06,0.801938,0.970287,0,-2.03,0.002006,0.041075,1,1.3,0.238034,0.671883,0,-1.17,0.469964,0.847336,0,-1.13,0.622519,0.860283,0,-1.23,0.382058,0.668519,0,-1.56,0.044631,0.187904,0,-1.2,0.400569,0.742594,0,2
2,FBgn0050277,Organic anion transporting polypeptide 58Da,Oatp58Da,1.02,0.841133,0.999395,0,-1.04,0.716954,0.988335,0,-1.3,0.022099,0.259054,0,-1.41,0.003153,0.069524,0,-1.52,0.000414,0.011383,1,-1.21,0.091395,0.425272,0,-1.07,0.553817,0.885528,0,-1.15,0.206741,0.553775,0,-1.44,0.001872,0.024319,0,-1.33,0.013984,0.089143,0,-1.2,0.103038,0.384678,0,2
2,FBgn0033079,Flavin-containing monooxygenase 2,Fmo-2,1.05,0.63344,0.999395,0,-1.03,0.759822,0.990342,0,-1.25,0.020603,0.24846,0,-1.18,0.080843,0.478601,0,-1.51,3.60E-05,0.001596,1,-1.08,0.38658,0.798589,0,-1.2,0.057678,0.335138,0,-1.25,0.017303,0.136812,0,-1.18,0.073326,0.279138,0,-1.41,0.000454,0.006722,0,-1.21,0.046469,0.239542,0,2
2,FBgn0003710,temperature-induced paralytic E,tipE,-1.08,0.60188,0.999395,0,-1.61,0.002345,0.204108,0,-1.39,0.03009,0.304963,0,-1.24,0.187812,0.67046,0,-1.61,0.002369,0.046618,1,-1.3,0.118971,0.487567,0,-1.46,0.023099,0.188126,0,-1.41,0.025912,0.176212,0,-1.41,0.025478,0.148906,0,-1.34,0.055409,0.214916,0,-1.21,0.198365,0.542341,0,2
2,FBgn0038839,CG10830,CG10830,-1.04,0.787232,0.999395,0,-1.48,0.014187,0.475738,0,-1.54,0.006726,0.130021,0,-1.21,0.224766,0.711787,0,-1.74,0.001743,0.036685,1,-1.29,0.102001,0.452595,0,-1.15,0.367235,0.779194,0,-1.08,0.617286,0.858471,0,-1.02,0.879774,0.957356,0,-1.37,0.047747,0.196443,0,-1.29,0.105709,0.389336,0,2
2,FBgn0052709,CG32709,CG32709,-1.04,0.770283,0.999395,0,-1.07,0.610585,0.988335,0,-1.27,0.082777,0.475908,0,-1.49,0.005105,0.096415,0,-1.6,0.001103,0.025477,1,-1.26,0.092087,0.426529,0,-1.24,0.123667,0.500958,0,-1.43,0.011423,0.103338,0,-1.18,0.232428,0.523342,0,-1.52,0.006604,0.052774,0,-1.3,0.057623,0.27229,0,2
